Date,SPY,TLT,GLD,GDX,EMB,SPXL,TMF,SHY
2009-11-24,91.69364929199219,72.12614440917969,114.7300033569336,48.31107711791992,65.32078552246094,3.9085397720336914,8.607327461242676,77.35302734375
2009-11-25,92.01583862304688,72.4581298828125,116.62000274658203,49.60688400268555,65.4158935546875,3.958767890930176,8.715880393981934,77.38972473144531
2009-11-27,90.52053833007812,72.72976684570312,115.05999755859375,47.719505310058594,65.02279663085938,3.7679007053375244,8.819911003112793,77.44486999511719
2009-11-30,90.82622528076172,72.90325164794922,115.63999938964844,47.991817474365234,64.9086685180664,3.8026742935180664,8.910372734069824,77.45402526855469
2009-12-01,91.94974517822266,72.09115600585938,117.37999725341797,50.40502166748047,65.08822631835938,3.9386770725250244,8.546266555786133,77.47343444824219
2009-12-02,91.90843200683594,72.15166473388672,119.18000030517578,51.43791580200195,64.99272155761719,3.9556775093078613,8.616373062133789,77.40872955322266
2009-12-03,91.18968963623047,71.40240478515625,118.69999694824219,50.2641716003418,64.94815826416016,3.8590846061706543,8.290716171264648,77.36246490478516
2009-12-04,91.71017456054688,70.6454849243164,113.75,47.59743881225586,64.90357208251953,3.9263129234313965,7.987672328948975,77.16822052001953
2009-12-07,91.56971740722656,70.73635864257812,113.11000061035156,46.72418212890625,64.9354248046875,3.906994581222534,8.053254127502441,77.33474731445312
2009-12-08,90.5535659790039,70.84231567382812,110.94999694824219,44.83681106567383,64.80170440673828,3.783355236053467,8.098485946655273,77.40872955322266
2009-12-09,90.89228820800781,70.51683807373047,110.83999633789062,45.81336212158203,64.6807861328125,3.822765588760376,7.9763641357421875,77.35324096679688
2009-12-10,91.40449523925781,69.70703125,110.81999969482422,45.76641082763672,64.7762451171875,3.8923122882843018,7.6552300453186035,77.32547760009766
2009-12-11,91.79276275634766,69.69944763183594,109.31999969482422,44.90253829956055,64.85903930664062,3.9487228393554688,7.63939905166626,77.24224853515625
2009-12-14,92.4206314086914,69.78269958496094,110.23999786376953,45.51287841796875,64.88448333740234,4.03217887878418,7.6801066398620605,77.15902709960938
2009-12-15,91.99105072021484,69.47240447998047,110.20999908447266,44.58327865600586,64.83993530273438,3.981950521469116,7.5579833984375,77.1405258178711
2009-12-16,92.13150787353516,69.38912963867188,111.58999633789062,45.26874542236328,64.88448333740234,4.008996963500977,7.515016078948975,77.19599151611328
2009-12-17,91.02447509765625,70.53204345703125,107.33999633789062,42.4423828125,64.8462905883789,3.8691301345825195,7.940179824829102,77.343994140625
2009-12-18,91.53943634033203,70.22925567626953,108.94999694824219,43.46588897705078,64.94815826416016,3.92863130569458,7.790920734405518,77.28856658935547
2009-12-21,92.46971893310547,68.98046112060547,106.94999694824219,42.63957595825195,64.89720916748047,4.047633647918701,7.3906331062316895,77.16822052001953
2009-12-22,92.80194854736328,68.59442138671875,106.16999816894531,42.73347091674805,64.97360229492188,4.1025848388671875,7.224562168121338,77.0758056640625
2009-12-23,92.98467254638672,68.60954284667969,106.55000305175781,44.17457580566406,64.96088409423828,4.138959884643555,7.233686447143555,77.0758056640625
2009-12-24,93.42489624023438,67.89812469482422,108.36000061035156,44.202823638916016,64.8781509399414,4.203970432281494,6.985035419464111,76.98328399658203
2009-12-28,93.62422180175781,67.70889282226562,108.55000305175781,44.11810302734375,64.7762451171875,4.217126846313477,6.955379962921143,76.8722915649414
2009-12-29,93.4913101196289,68.15554809570312,107.47000122070312,43.70393753051758,64.79418182373047,4.199326992034912,7.099094867706299,76.92320251464844
2009-12-30,93.45812225341797,68.60364532470703,106.93000030517578,43.176815032958984,64.81977081298828,4.1861701011657715,7.238248348236084,76.89549255371094
2009-12-31,92.5610580444336,68.27708435058594,107.30999755859375,43.496856689453125,65.06265258789062,4.063889980316162,7.117343902587891,76.8028564453125
2010-01-04,94.13086700439453,68.2162857055664,109.80000305175781,44.90877914428711,65.15852355957031,4.272075653076172,7.126469135284424,76.9047622680664
2010-01-05,94.38007354736328,68.6568603515625,109.69999694824219,45.341773986816406,65.55487823486328,4.312320232391357,7.27246618270874,76.9972915649414
2010-01-06,94.44649505615234,67.73774719238281,111.51000213623047,46.443077087402344,65.64437103271484,4.3239288330078125,6.969066619873047,77.0065689086914
2010-01-07,94.84520721435547,67.85172271728516,110.81999969482422,46.2171745300293,65.30559539794922,4.3750081062316895,6.969066619873047,76.9880142211914
2010-01-08,95.16080474853516,67.82133483886719,111.37000274658203,46.91372299194336,65.3823013305664,4.421443462371826,6.932567596435547,77.06207275390625
2010-01-11,95.293701171875,67.44915008544922,112.8499984741211,47.22434616088867,65.88092041015625,4.438470363616943,6.8413190841674805,77.09910583496094
2010-01-12,94.40496063232422,68.60364532470703,110.48999786376953,45.51120376586914,65.8936996459961,4.308450222015381,7.199467182159424,77.16390991210938
2010-01-13,95.20234680175781,67.80612182617188,111.54000091552734,45.99126434326172,65.74666595458984,4.419121742248535,6.930286407470703,77.09910583496094
2010-01-14,95.45983123779297,68.75556945800781,112.02999877929688,45.74652099609375,65.40145111083984,4.454721927642822,7.213156223297119,77.1732177734375
2010-01-15,94.38838195800781,69.18096923828125,110.86000061035156,44.635807037353516,65.36311340332031,4.304581165313721,7.345464706420898,77.23795318603516
2010-01-19,95.56779479980469,68.98345947265625,111.5199966430664,44.88995361328125,65.46537780761719,4.459366798400879,7.31580924987793,77.2564926147461
2010-01-20,94.59600830078125,69.68224334716797,108.94000244140625,43.0450325012207,65.54207611083984,4.327798366546631,7.511993408203125,77.2564926147461
2010-01-21,92.7770004272461,70.00125885009766,107.37000274658203,41.18128967285156,65.42704010009766,4.094072341918945,7.6739583015441895,77.3213119506836
2010-01-22,90.70886993408203,69.8797607421875,107.16999816894531,41.218936920166016,65.24164581298828,3.8224241733551025,7.612364768981934,77.38607025146484
2010-01-25,91.17396545410156,69.56072998046875,107.4800033569336,40.6541748046875,65.26720428466797,3.878920793533325,7.484618663787842,77.3213119506836
2010-01-26,90.79188537597656,69.58349609375,107.55999755859375,40.59769058227539,65.2480697631836,3.8278419971466064,7.491461277008057,77.3305892944336
2010-01-27,91.22380065917969,69.54548645019531,106.52999877929688,40.25882339477539,65.10102844238281,3.882791042327881,7.502867221832275,77.30280303955078
2010-01-28,90.17726135253906,69.5075454711914,106.4800033569336,39.69404602050781,64.88368225097656,3.7450315952301025,7.4253058433532715,77.33983612060547
2010-01-29,89.19717407226562,70.11519622802734,105.95999908447266,38.32918930053711,64.7110595703125,3.608046770095825,7.639739990234375,77.41389465332031
2010-02-01,90.58424377441406,69.47870635986328,108.3499984741211,40.41884231567383,64.72974395751953,3.7790844440460205,7.429869651794434,77.38050842285156
2010-02-02,91.68062591552734,69.67687225341797,109.12999725341797,40.47532653808594,64.57554626464844,3.9238085746765137,7.470931053161621,77.38982391357422
